"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"IrpinModel.nlogo"
"Vary Site-Selection Artillery Active Waves"
"04/12/2025 19:56:18:235 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","459","0","624"
"[run number]","turn-on-artillery?","turn-on-stop-conditions?","spacing-mode","site-selection-mode","wave-pause","wave-duration","[step]","battle-outcome","total-infantry-crossed","total-infantry-casualties / 10","total-infantry-used","ticks"
"760","true","true","Waves","06 Shortest Bridges","40","130","2200","Retreat","2900","4550","7020","2200"
"769","true","true","Waves","06 Shortest Bridges","40","220","2060","Retreat","2800","4540","6510","2060"
"779","true","true","Waves","06 Shortest Bridges","50","110","457","Victory","4700","710","3410","457"
"763","true","true","Waves","06 Shortest Bridges","40","160","2000","Retreat","3100","4550","6500","2000"
"765","true","true","Waves","06 Shortest Bridges","40","180","1900","Retreat","1200","4550","6480","1900"
"766","true","true","Waves","06 Shortest Bridges","40","190","2000","Retreat","2000","4530","6840","2000"
"764","true","true","Waves","06 Shortest Bridges","40","170","2140","Retreat","4200","4560","6740","2140"
"767","true","true","Waves","06 Shortest Bridges","40","200","1900","Retreat","0","4550","6520","1900"
"768","true","true","Waves","06 Shortest Bridges","40","210","2000","Retreat","3400","4540","6690","2000"
"771","true","true","Waves","06 Shortest Bridges","40","240","1980","Retreat","300","4560","7090","1980"
"772","true","true","Waves","06 Shortest Bridges","40","250","2040","Retreat","1500","4570","6700","2040"
"770","true","true","Waves","06 Shortest Bridges","40","230","2080","Retreat","600","4550","6820","2080"
"774","true","true","Waves","06 Shortest Bridges","40","270","2160","Retreat","3500","4510","6690","2160"
"785","true","true","Waves","06 Shortest Bridges","50","170","600","Victory","4500","1190","4360","600"
"773","true","true","Waves","06 Shortest Bridges","40","260","2060","Retreat","300","4530","6680","2060"
"780","true","true","Waves","06 Shortest Bridges","50","120","2420","Retreat","1600","4530","6920","2420"
"781","true","true","Waves","06 Shortest Bridges","50","130","1413","Victory","4500","2810","5240","1413"
"777","true","true","Waves","06 Shortest Bridges","40","300","1920","Retreat","2000","4540","6460","1920"
"786","true","true","Waves","06 Shortest Bridges","50","180","853","Victory","4600","1430","4600","853"
"776","true","true","Waves","06 Shortest Bridges","40","290","2000","Retreat","2900","4530","6920","2000"
"789","true","true","Waves","06 Shortest Bridges","50","210","493","Victory","4500","710","3830","493"
"775","true","true","Waves","06 Shortest Bridges","40","280","2060","Retreat","3600","4540","6940","2060"
"793","true","true","Waves","06 Shortest Bridges","50","250","756","Victory","4500","1400","4440","756"
"784","true","true","Waves","06 Shortest Bridges","50","160","1198","Victory","4600","2200","4920","1198"
"794","true","true","Waves","06 Shortest Bridges","50","260","470","Victory","4700","770","3890","470"
"791","true","true","Waves","06 Shortest Bridges","50","230","978","Victory","4500","1840","5010","978"
"778","true","true","Waves","06 Shortest Bridges","50","100","2680","Retreat","1200","4510","6840","2680"
"799","true","true","Waves","06 Shortest Bridges","60","100","933","Victory","4500","1490","4670","933"
"782","true","true","Waves","06 Shortest Bridges","50","140","2320","Retreat","3400","4510","6930","2320"
"783","true","true","Waves","06 Shortest Bridges","50","150","2300","Retreat","3400","4550","6850","2300"
"803","true","true","Waves","06 Shortest Bridges","60","140","372","Victory","4500","420","2960","372"
"787","true","true","Waves","06 Shortest Bridges","50","190","2295","Victory","4500","4490","7240","2295"
"800","true","true","Waves","06 Shortest Bridges","60","110","2523","Victory","4500","3570","6380","2523"
"795","true","true","Waves","06 Shortest Bridges","50","270","2040","Retreat","3000","4530","6750","2040"
"788","true","true","Waves","06 Shortest Bridges","50","200","2240","Retreat","400","4540","6680","2240"
"790","true","true","Waves","06 Shortest Bridges","50","220","2220","Retreat","1800","4530","6500","2220"
"792","true","true","Waves","06 Shortest Bridges","50","240","2240","Retreat","3600","4520","7090","2240"
"797","true","true","Waves","06 Shortest Bridges","50","290","1980","Retreat","500","4530","6630","1980"
"807","true","true","Waves","06 Shortest Bridges","60","180","1347","Victory","4500","2470","5480","1347"
"808","true","true","Waves","06 Shortest Bridges","60","190","1151","Victory","4700","1920","4890","1151"
"805","true","true","Waves","06 Shortest Bridges","60","160","1459","Victory","4600","2610","5320","1459"
"796","true","true","Waves","06 Shortest Bridges","50","280","2140","Retreat","1200","4530","6950","2140"
"801","true","true","Waves","06 Shortest Bridges","60","120","2471","Victory","4500","3760","6440","2471"
"798","true","true","Waves","06 Shortest Bridges","50","300","2180","Retreat","1600","4510","7050","2180"
"812","true","true","Waves","06 Shortest Bridges","60","230","1032","Victory","4500","1820","5060","1032"
"810","true","true","Waves","06 Shortest Bridges","60","210","2360","Retreat","900","4510","6800","2360"
"819","true","true","Waves","06 Shortest Bridges","60","300","292","Victory","4700","390","3050","292"
"820","true","true","Waves","06 Shortest Bridges","70","100","490","Victory","4700","530","3160","490"
"804","true","true","Waves","06 Shortest Bridges","60","150","2239","Victory","4500","3820","6780","2239"
"802","true","true","Waves","06 Shortest Bridges","60","130","2980","Retreat","100","4510","6760","2980"
"809","true","true","Waves","06 Shortest Bridges","60","200","2300","Retreat","800","4510","6470","2300"
"827","true","true","Waves","06 Shortest Bridges","70","170","171","Victory","4500","100","1770","171"
"806","true","true","Waves","06 Shortest Bridges","60","170","2435","Victory","4600","4050","6760","2435"
"829","true","true","Waves","06 Shortest Bridges","70","190","163","Victory","4600","100","1730","163"
"826","true","true","Waves","06 Shortest Bridges","70","160","400","Victory","4500","660","3270","400"
"823","true","true","Waves","06 Shortest Bridges","70","130","1359","Victory","4700","1820","5050","1359"
"833","true","true","Waves","06 Shortest Bridges","70","230","159","Victory","4600","90","1680","159"
"828","true","true","Waves","06 Shortest Bridges","70","180","654","Victory","4700","950","4240","654"
"811","true","true","Waves","06 Shortest Bridges","60","220","2320","Retreat","1800","4550","6940","2320"
"815","true","true","Waves","06 Shortest Bridges","60","260","1414","Victory","4600","2460","5320","1414"
"834","true","true","Waves","06 Shortest Bridges","70","240","171","Victory","4500","110","1780","171"
"813","true","true","Waves","06 Shortest Bridges","60","240","2280","Retreat","2200","4520","6670","2280"
"822","true","true","Waves","06 Shortest Bridges","70","120","1460","Victory","4500","2090","5380","1460"
"814","true","true","Waves","06 Shortest Bridges","60","250","2140","Retreat","1700","4530","6300","2140"
"832","true","true","Waves","06 Shortest Bridges","70","220","1013","Victory","4600","1550","4770","1013"
"816","true","true","Waves","06 Shortest Bridges","60","270","2200","Retreat","0","4510","6690","2200"
"818","true","true","Waves","06 Shortest Bridges","60","290","2247","Victory","4500","4420","7370","2247"
"817","true","true","Waves","06 Shortest Bridges","60","280","2200","Retreat","800","4530","6830","2200"
"831","true","true","Waves","06 Shortest Bridges","70","210","1549","Victory","4700","2860","5390","1549"
"839","true","true","Waves","06 Shortest Bridges","70","290","874","Victory","4700","1490","4900","874"
"838","true","true","Waves","06 Shortest Bridges","70","280","2360","Retreat","300","4540","6940","2360"
"824","true","true","Waves","06 Shortest Bridges","70","140","2240","Victory","4500","3210","5890","2240"
"821","true","true","Waves","06 Shortest Bridges","70","110","2483","Victory","4500","3710","6000","2483"
"825","true","true","Waves","06 Shortest Bridges","70","150","2337","Victory","4500","3550","6380","2337"
"847","true","true","Waves","06 Shortest Bridges","80","160","871","Victory","4500","1190","4540","871"
"835","true","true","Waves","06 Shortest Bridges","70","250","2540","Retreat","2500","4510","6840","2540"
"845","true","true","Waves","06 Shortest Bridges","80","140","1037","Victory","4600","1500","4550","1037"
"830","true","true","Waves","06 Shortest Bridges","70","200","2600","Retreat","3000","4560","6930","2600"
"836","true","true","Waves","06 Shortest Bridges","70","260","2460","Retreat","2400","4560","6550","2460"
"840","true","true","Waves","06 Shortest Bridges","70","300","2200","Retreat","700","4530","6530","2200"
"837","true","true","Waves","06 Shortest Bridges","70","270","2520","Retreat","1900","4550","6960","2520"
"849","true","true","Waves","06 Shortest Bridges","80","180","1190","Victory","4700","1740","4810","1190"
"848","true","true","Waves","06 Shortest Bridges","80","170","2900","Retreat","1900","4520","6460","2900"
"844","true","true","Waves","06 Shortest Bridges","80","130","2033","Victory","4800","2670","5390","2033"
"854","true","true","Waves","06 Shortest Bridges","80","230","910","Victory","4500","1450","4680","910"
"843","true","true","Waves","06 Shortest Bridges","80","120","2738","Victory","4500","3650","6420","2738"
"841","true","true","Waves","06 Shortest Bridges","80","100","2838","Victory","4600","3370","6570","2838"
"842","true","true","Waves","06 Shortest Bridges","80","110","2816","Victory","4500","3520","6350","2816"
"846","true","true","Waves","06 Shortest Bridges","80","150","2897","Victory","4700","4400","6770","2897"
"864","true","true","Waves","06 Shortest Bridges","90","120","993","Victory","4500","1190","4530","993"
"853","true","true","Waves","06 Shortest Bridges","80","220","2535","Victory","4500","4460","7040","2535"
"860","true","true","Waves","06 Shortest Bridges","80","290","2360","Retreat","400","4520","6530","2360"
"865","true","true","Waves","06 Shortest Bridges","90","130","1039","Victory","4500","1300","4480","1039"
"852","true","true","Waves","06 Shortest Bridges","80","210","2454","Victory","4500","4170","6580","2454"
"856","true","true","Waves","06 Shortest Bridges","80","250","2480","Retreat","4400","4520","7050","2480"
"855","true","true","Waves","06 Shortest Bridges","80","240","2420","Retreat","300","4540","6820","2420"
"862","true","true","Waves","06 Shortest Bridges","90","100","1670","Victory","4600","1900","5100","1670"
"850","true","true","Waves","06 Shortest Bridges","80","190","2620","Retreat","2100","4540","6790","2620"
"851","true","true","Waves","06 Shortest Bridges","80","200","2740","Retreat","2100","4560","7090","2740"
"874","true","true","Waves","06 Shortest Bridges","90","220","165","Victory","4500","160","1730","165"
"859","true","true","Waves","06 Shortest Bridges","80","280","1959","Victory","4600","3410","5940","1959"
"857","true","true","Waves","06 Shortest Bridges","80","260","2230","Victory","4500","4080","6970","2230"
"869","true","true","Waves","06 Shortest Bridges","90","170","1775","Victory","4700","2600","5700","1775"
"872","true","true","Waves","06 Shortest Bridges","90","200","1311","Victory","4500","2040","5430","1311"
"858","true","true","Waves","06 Shortest Bridges","80","270","2560","Retreat","3700","4530","7110","2560"
"861","true","true","Waves","06 Shortest Bridges","80","300","2380","Retreat","2200","4510","7140","2380"
"880","true","true","Waves","06 Shortest Bridges","90","280","875","Victory","4500","1310","5070","875"
"866","true","true","Waves","06 Shortest Bridges","90","140","1982","Victory","4700","2500","5690","1982"
"863","true","true","Waves","06 Shortest Bridges","90","110","3534","Victory","4500","4150","6710","3534"
"868","true","true","Waves","06 Shortest Bridges","90","160","3200","Retreat","3900","4540","6860","3200"
"884","true","true","Waves","07 Shortest Bridges","30","110","1680","Retreat","1200","4530","6880","1680"
"871","true","true","Waves","06 Shortest Bridges","90","190","2760","Retreat","2900","4540","6720","2760"
"886","true","true","Waves","07 Shortest Bridges","30","130","816","Victory","4700","1730","4880","816"
"870","true","true","Waves","06 Shortest Bridges","90","180","2780","Retreat","3100","4520","6960","2780"
"867","true","true","Waves","06 Shortest Bridges","90","150","3260","Retreat","3300","4520","6930","3260"
"873","true","true","Waves","06 Shortest Bridges","90","210","2840","Retreat","2300","4530","6820","2840"
"879","true","true","Waves","06 Shortest Bridges","90","270","2400","Retreat","400","4530","6550","2400"
"881","true","true","Waves","06 Shortest Bridges","90","290","2220","Retreat","4000","4510","6580","2220"
"875","true","true","Waves","06 Shortest Bridges","90","230","2480","Retreat","2100","4520","6760","2480"
"883","true","true","Waves","07 Shortest Bridges","30","100","1840","Retreat","2800","4580","6890","1840"
"877","true","true","Waves","06 Shortest Bridges","90","250","2620","Retreat","3900","4540","7090","2620"
"896","true","true","Waves","07 Shortest Bridges","30","230","167","Victory","4500","130","1770","167"
"876","true","true","Waves","06 Shortest Bridges","90","240","2760","Retreat","2700","4510","7090","2760"
"888","true","true","Waves","07 Shortest Bridges","30","150","1800","Retreat","1800","4580","6800","1800"
"885","true","true","Waves","07 Shortest Bridges","30","120","1740","Retreat","200","4520","6960","1740"
"878","true","true","Waves","06 Shortest Bridges","90","260","2640","Retreat","4400","4520","7300","2640"
"901","true","true","Waves","07 Shortest Bridges","30","280","165","Victory","4600","150","1760","165"
"882","true","true","Waves","06 Shortest Bridges","90","300","2480","Retreat","3500","4530","7210","2480"
"897","true","true","Waves","07 Shortest Bridges","30","240","699","Victory","4600","1400","4680","699"
"887","true","true","Waves","07 Shortest Bridges","30","140","1800","Retreat","1000","4550","6600","1800"
"907","true","true","Waves","07 Shortest Bridges","40","130","172","Victory","4500","200","1430","172"
"898","true","true","Waves","07 Shortest Bridges","30","250","1080","Victory","4600","2500","5190","1080"
