x_runNumber_,turn_on_artillery_,turn_on_stop_conditions_,spacing_mode,site_selection_mode,wave_pause,wave_duration,x_step_,battle_outcome,total_infantry_crossed,total_infantry_casualties_10,total_infantry_used,total_pontoons_used,ticks
1908,true,true,Waves,04 Shortest Bridges,90,133,2819,Victory,4600,3050,5500,15180,2819
1910,true,true,Waves,04 Shortest Bridges,90,133,3030,Victory,4500,3450,6130,16240,3030
1909,true,true,Waves,04 Shortest Bridges,90,133,3037,Victory,4500,3370,6000,16240,3037
1904,true,true,Waves,04 Shortest Bridges,90,133,4160,Retreat,100,4520,6290,21970,4160
1905,true,true,Waves,04 Shortest Bridges,90,133,4120,Retreat,900,4520,6240,21830,4120
1906,true,true,Waves,04 Shortest Bridges,90,133,4160,Retreat,1500,4530,6600,21940,4160
1907,true,true,Waves,04 Shortest Bridges,90,133,4160,Retreat,4200,4520,6600,22000,4160
1912,true,true,Waves,04 Shortest Bridges,90,166,3500,Retreat,2100,4530,6480,20160,3500
1917,true,true,Waves,04 Shortest Bridges,90,166,1950,Victory,4600,2470,5260,11460,1950
1911,true,true,Waves,04 Shortest Bridges,90,166,3540,Retreat,3700,4560,6500,20270,3540
1915,true,true,Waves,04 Shortest Bridges,90,166,2949,Victory,4700,3550,6080,16920,2949
1913,true,true,Waves,04 Shortest Bridges,90,166,3520,Retreat,1500,4510,6530,20250,3520
1920,true,true,Waves,04 Shortest Bridges,90,166,1954,Victory,4700,2390,5170,11550,1954
1914,true,true,Waves,04 Shortest Bridges,90,166,3700,Retreat,2300,4520,6700,21170,3700
1916,true,true,Waves,04 Shortest Bridges,90,166,3720,Retreat,300,4520,6550,21360,3720
1918,true,true,Waves,04 Shortest Bridges,90,166,3480,Retreat,1300,4550,6370,20020,3480
1923,true,true,Waves,04 Shortest Bridges,90,200,3058,Victory,4500,4120,6120,18710,3058
1919,true,true,Waves,04 Shortest Bridges,90,166,3520,Retreat,500,4510,6130,20270,3520
1924,true,true,Waves,04 Shortest Bridges,90,200,3400,Retreat,2700,4530,6500,20760,3400
1921,true,true,Waves,04 Shortest Bridges,90,200,3280,Retreat,200,4510,6430,19860,3280
1935,true,true,Waves,04 Shortest Bridges,90,233,167,Victory,4500,90,1730,1450,167
1922,true,true,Waves,04 Shortest Bridges,90,200,3320,Retreat,1900,4550,6410,20270,3320
1925,true,true,Waves,04 Shortest Bridges,90,200,3360,Retreat,3100,4510,6410,20640,3360
1938,true,true,Waves,04 Shortest Bridges,90,233,171,Victory,4500,70,1880,1480,171
1927,true,true,Waves,04 Shortest Bridges,90,200,3320,Retreat,2200,4560,6300,20170,3320
1926,true,true,Waves,04 Shortest Bridges,90,200,3340,Retreat,300,4520,6320,20540,3340
1928,true,true,Waves,04 Shortest Bridges,90,200,3380,Retreat,400,4540,6610,20810,3380
1929,true,true,Waves,04 Shortest Bridges,90,200,3400,Retreat,1900,4510,6520,20750,3400
1933,true,true,Waves,04 Shortest Bridges,90,233,2417,Victory,4500,3430,5750,15550,2417
1930,true,true,Waves,04 Shortest Bridges,90,200,3300,Retreat,600,4540,6490,20110,3300
1931,true,true,Waves,04 Shortest Bridges,90,233,3080,Retreat,1600,4530,6440,19770,3080
1934,true,true,Waves,04 Shortest Bridges,90,233,3140,Retreat,900,4530,6550,20260,3140
1947,true,true,Waves,04 Shortest Bridges,90,266,166,Victory,4500,90,1780,1460,166
1932,true,true,Waves,04 Shortest Bridges,90,233,3060,Retreat,1800,4530,6570,19450,3060
1937,true,true,Waves,04 Shortest Bridges,90,233,3067,Victory,4500,4210,6180,19470,3067
1936,true,true,Waves,04 Shortest Bridges,90,233,3020,Retreat,0,4530,6380,19080,3020
1939,true,true,Waves,04 Shortest Bridges,90,233,3100,Retreat,3000,4510,6610,19810,3100
1940,true,true,Waves,04 Shortest Bridges,90,233,3160,Retreat,100,4540,6390,20310,3160
1941,true,true,Waves,04 Shortest Bridges,90,266,2960,Retreat,3100,4540,6440,19430,2960
1942,true,true,Waves,04 Shortest Bridges,90,266,2780,Retreat,300,4510,6430,18390,2780
1943,true,true,Waves,04 Shortest Bridges,90,266,3000,Retreat,300,4510,6380,19650,3000
1948,true,true,Waves,04 Shortest Bridges,90,266,3040,Retreat,0,4520,6410,19960,3040
1949,true,true,Waves,04 Shortest Bridges,90,266,2740,Retreat,800,4530,6430,18210,2740
1944,true,true,Waves,04 Shortest Bridges,90,266,2780,Retreat,0,4520,6310,18390,2780
1945,true,true,Waves,04 Shortest Bridges,90,266,3060,Retreat,800,4510,6580,20240,3060
1946,true,true,Waves,04 Shortest Bridges,90,266,3000,Retreat,0,4530,6400,19720,3000
1950,true,true,Waves,04 Shortest Bridges,90,266,3080,Retreat,800,4550,6470,20390,3080
1951,true,true,Waves,04 Shortest Bridges,90,300,2840,Retreat,0,4540,6440,19080,2840
1952,true,true,Waves,04 Shortest Bridges,90,300,2680,Retreat,0,4530,6450,18050,2680
1953,true,true,Waves,04 Shortest Bridges,90,300,2880,Retreat,2700,4520,6470,19350,2880
1961,true,true,Waves,05 Shortest Bridges,30,100,1619,Victory,4600,3440,5620,11060,1619
1957,true,true,Waves,04 Shortest Bridges,90,300,2640,Retreat,1400,4540,6420,18170,2640
1955,true,true,Waves,04 Shortest Bridges,90,300,2860,Retreat,1700,4530,6590,19260,2860
1954,true,true,Waves,04 Shortest Bridges,90,300,2920,Retreat,3500,4520,6600,19790,2920
1956,true,true,Waves,04 Shortest Bridges,90,300,2820,Retreat,800,4540,6530,18910,2820
1958,true,true,Waves,04 Shortest Bridges,90,300,2892,Victory,4500,4470,6690,19560,2892
1962,true,true,Waves,05 Shortest Bridges,30,100,1980,Retreat,2100,4560,6230,13480,1980
1963,true,true,Waves,05 Shortest Bridges,30,100,1980,Retreat,3400,4570,6680,13520,1980
1959,true,true,Waves,04 Shortest Bridges,90,300,2840,Retreat,1500,4530,6560,19030,2840
1960,true,true,Waves,04 Shortest Bridges,90,300,2940,Retreat,0,4550,6590,19960,2940
1964,true,true,Waves,05 Shortest Bridges,30,100,1980,Retreat,0,4530,6060,13540,1980
1976,true,true,Waves,05 Shortest Bridges,30,133,167,Victory,4500,90,1460,1220,167
1965,true,true,Waves,05 Shortest Bridges,30,100,1940,Retreat,0,4510,6520,13110,1940
1967,true,true,Waves,05 Shortest Bridges,30,100,2040,Retreat,2100,4530,6430,13900,2040
1966,true,true,Waves,05 Shortest Bridges,30,100,1960,Retreat,200,4520,6320,13250,1960
1968,true,true,Waves,05 Shortest Bridges,30,100,2000,Retreat,0,4560,6320,13590,2000
1970,true,true,Waves,05 Shortest Bridges,30,100,1940,Retreat,100,4520,6260,13130,1940
1969,true,true,Waves,05 Shortest Bridges,30,100,2060,Retreat,200,4530,6060,14020,2060
1971,true,true,Waves,05 Shortest Bridges,30,133,2020,Retreat,0,4510,6300,14450,2020
1972,true,true,Waves,05 Shortest Bridges,30,133,1960,Retreat,100,4520,6260,14040,1960
1973,true,true,Waves,05 Shortest Bridges,30,133,1980,Retreat,0,4560,6350,14180,1980
1975,true,true,Waves,05 Shortest Bridges,30,133,1960,Retreat,1500,4510,6290,13950,1960
1974,true,true,Waves,05 Shortest Bridges,30,133,1960,Retreat,0,4560,6410,13870,1960
1979,true,true,Waves,05 Shortest Bridges,30,133,2000,Retreat,2800,4550,6420,14420,2000
1977,true,true,Waves,05 Shortest Bridges,30,133,1960,Retreat,0,4550,6400,13850,1960
1978,true,true,Waves,05 Shortest Bridges,30,133,2000,Retreat,0,4550,6500,14250,2000
1980,true,true,Waves,05 Shortest Bridges,30,133,2000,Retreat,300,4550,6260,14300,2000
1981,true,true,Waves,05 Shortest Bridges,30,166,1860,Retreat,3600,4520,6340,13890,1860
1984,true,true,Waves,05 Shortest Bridges,30,166,1880,Retreat,100,4520,5950,13930,1880
1982,true,true,Waves,05 Shortest Bridges,30,166,2000,Retreat,1000,4540,6430,14710,2000
1985,true,true,Waves,05 Shortest Bridges,30,166,2100,Retreat,300,4550,6440,15610,2100
1983,true,true,Waves,05 Shortest Bridges,30,166,1940,Retreat,0,4540,6330,14370,1940
1989,true,true,Waves,05 Shortest Bridges,30,166,2060,Retreat,0,4530,6390,15310,2060
1986,true,true,Waves,05 Shortest Bridges,30,166,1880,Retreat,100,4540,6190,13890,1880
1987,true,true,Waves,05 Shortest Bridges,30,166,1736,Victory,4500,3500,5690,13030,1736
1988,true,true,Waves,05 Shortest Bridges,30,166,1900,Retreat,0,4510,6240,14180,1900
1990,true,true,Waves,05 Shortest Bridges,30,166,1940,Retreat,600,4520,6090,14570,1940
1991,true,true,Waves,05 Shortest Bridges,30,200,1920,Retreat,100,4520,6290,14640,1920
1992,true,true,Waves,05 Shortest Bridges,30,200,2140,Retreat,1700,4550,6550,16220,2140
1993,true,true,Waves,05 Shortest Bridges,30,200,1980,Retreat,400,4540,6290,15060,1980
1994,true,true,Waves,05 Shortest Bridges,30,200,1900,Retreat,0,4530,6430,14410,1900
1998,true,true,Waves,05 Shortest Bridges,30,200,2000,Retreat,100,4510,6290,15300,2000
1996,true,true,Waves,05 Shortest Bridges,30,200,2000,Retreat,0,4540,6270,15310,2000
1995,true,true,Waves,05 Shortest Bridges,30,200,1980,Retreat,0,4520,6250,15200,1980
2000,true,true,Waves,05 Shortest Bridges,30,200,1900,Retreat,1200,4510,6240,14450,1900
1999,true,true,Waves,05 Shortest Bridges,30,200,2000,Retreat,0,4540,6330,15210,2000
1997,true,true,Waves,05 Shortest Bridges,30,200,2040,Retreat,300,4550,6350,15580,2040
2011,true,true,Waves,05 Shortest Bridges,30,266,168,Victory,4500,110,1780,1480,168
2007,true,true,Waves,05 Shortest Bridges,30,233,957,Victory,4500,1950,4750,7520,957
2001,true,true,Waves,05 Shortest Bridges,30,233,1880,Retreat,3900,4530,6520,14370,1880
2003,true,true,Waves,05 Shortest Bridges,30,233,1920,Retreat,1500,4520,6390,14800,1920
2002,true,true,Waves,05 Shortest Bridges,30,233,1980,Retreat,1000,4510,6070,15280,1980
2004,true,true,Waves,05 Shortest Bridges,30,233,1820,Retreat,0,4510,6290,14130,1820
2006,true,true,Waves,05 Shortest Bridges,30,233,1920,Retreat,0,4520,6200,14780,1920
2005,true,true,Waves,05 Shortest Bridges,30,233,2000,Retreat,0,4510,6260,15470,2000
2008,true,true,Waves,05 Shortest Bridges,30,233,1900,Retreat,1800,4520,6340,14630,1900
2009,true,true,Waves,05 Shortest Bridges,30,233,1980,Retreat,1200,4570,6090,15310,1980
2014,true,true,Waves,05 Shortest Bridges,30,266,1880,Retreat,0,4510,6100,14800,1880
2010,true,true,Waves,05 Shortest Bridges,30,233,1900,Retreat,2400,4560,6140,14650,1900
2013,true,true,Waves,05 Shortest Bridges,30,266,2040,Retreat,0,4520,6430,16150,2040
2012,true,true,Waves,05 Shortest Bridges,30,266,1920,Retreat,0,4520,6220,15090,1920
2015,true,true,Waves,05 Shortest Bridges,30,266,1920,Retreat,0,4510,6410,15050,1920
2016,true,true,Waves,05 Shortest Bridges,30,266,2000,Retreat,0,4560,6300,15780,2000
2017,true,true,Waves,05 Shortest Bridges,30,266,1960,Retreat,0,4560,6400,15480,1960
2019,true,true,Waves,05 Shortest Bridges,30,266,1900,Retreat,1000,4510,6290,14900,1900
2018,true,true,Waves,05 Shortest Bridges,30,266,2020,Retreat,0,4530,6700,15920,2020
2020,true,true,Waves,05 Shortest Bridges,30,266,1940,Retreat,0,4560,6390,15180,1940
2021,true,true,Waves,05 Shortest Bridges,30,300,1840,Retreat,0,4530,6490,14680,1840
2023,true,true,Waves,05 Shortest Bridges,30,300,1900,Retreat,0,4530,6480,15050,1900
2024,true,true,Waves,05 Shortest Bridges,30,300,1900,Retreat,2400,4510,6450,15230,1900
2022,true,true,Waves,05 Shortest Bridges,30,300,2020,Retreat,700,4510,6500,15990,2020
2025,true,true,Waves,05 Shortest Bridges,30,300,1900,Retreat,0,4560,6580,15160,1900
2027,true,true,Waves,05 Shortest Bridges,30,300,1960,Retreat,0,4560,6340,15570,1960
2026,true,true,Waves,05 Shortest Bridges,30,300,2000,Retreat,1200,4550,6400,15780,2000
2030,true,true,Waves,05 Shortest Bridges,30,300,1960,Retreat,1700,4530,6280,15460,1960
2029,true,true,Waves,05 Shortest Bridges,30,300,1920,Retreat,0,4560,6140,15420,1920
2028,true,true,Waves,05 Shortest Bridges,30,300,2020,Retreat,1600,4560,6470,15940,2020
2034,true,true,Waves,05 Shortest Bridges,40,100,2140,Retreat,800,4540,6200,13620,2140
2031,true,true,Waves,05 Shortest Bridges,40,100,2220,Retreat,0,4520,5740,14040,2220
2032,true,true,Waves,05 Shortest Bridges,40,100,2200,Retreat,300,4540,5970,13990,2200
2033,true,true,Waves,05 Shortest Bridges,40,100,2280,Retreat,300,4550,6190,14320,2280
2035,true,true,Waves,05 Shortest Bridges,40,100,2080,Retreat,300,4520,5870,13140,2080
2036,true,true,Waves,05 Shortest Bridges,40,100,2140,Retreat,0,4510,6180,13490,2140
2037,true,true,Waves,05 Shortest Bridges,40,100,2240,Retreat,1500,4540,5950,14030,2240
2040,true,true,Waves,05 Shortest Bridges,40,100,2060,Retreat,0,4520,6200,13140,2060
2043,true,true,Waves,05 Shortest Bridges,40,133,2340,Retreat,2000,4520,6170,15850,2340
2038,true,true,Waves,05 Shortest Bridges,40,100,2240,Retreat,0,4510,6010,14020,2240
2039,true,true,Waves,05 Shortest Bridges,40,100,2120,Retreat,600,4510,5930,13350,2120
2042,true,true,Waves,05 Shortest Bridges,40,133,2240,Retreat,0,4530,6220,15050,2240
2041,true,true,Waves,05 Shortest Bridges,40,133,2340,Retreat,0,4540,6130,15840,2340
2045,true,true,Waves,05 Shortest Bridges,40,133,2057,Victory,4500,4010,6250,13940,2057
2044,true,true,Waves,05 Shortest Bridges,40,133,2380,Retreat,2800,4520,6570,16210,2380
2046,true,true,Waves,05 Shortest Bridges,40,133,2340,Retreat,0,4540,6530,15850,2340
2052,true,true,Waves,05 Shortest Bridges,40,166,1198,Victory,4500,2190,4940,8590,1198
2047,true,true,Waves,05 Shortest Bridges,40,133,2340,Retreat,500,4510,6290,15850,2340
2048,true,true,Waves,05 Shortest Bridges,40,133,2320,Retreat,300,4520,6520,15710,2320
2051,true,true,Waves,05 Shortest Bridges,40,166,2260,Retreat,3600,4530,6470,15950,2260
2050,true,true,Waves,05 Shortest Bridges,40,133,2240,Retreat,400,4540,6350,15050,2240
2049,true,true,Waves,05 Shortest Bridges,40,133,2240,Retreat,200,4510,6390,15160,2240
2054,true,true,Waves,05 Shortest Bridges,40,166,2240,Retreat,0,4510,6420,15890,2240
2053,true,true,Waves,05 Shortest Bridges,40,166,2120,Retreat,1500,4540,6430,14970,2120
2055,true,true,Waves,05 Shortest Bridges,40,166,2200,Retreat,0,4510,6520,15680,2200
2056,true,true,Waves,05 Shortest Bridges,40,166,2160,Retreat,2100,4510,6450,15270,2160
2058,true,true,Waves,05 Shortest Bridges,40,166,2160,Retreat,1200,4510,6570,15340,2160
2057,true,true,Waves,05 Shortest Bridges,40,166,2260,Retreat,800,4550,6480,15830,2260
2062,true,true,Waves,05 Shortest Bridges,40,200,2080,Retreat,400,4540,6200,15240,2080
2060,true,true,Waves,05 Shortest Bridges,40,166,2200,Retreat,3700,4510,6690,15620,2200
2061,true,true,Waves,05 Shortest Bridges,40,200,2040,Retreat,0,4520,6390,14940,2040
2063,true,true,Waves,05 Shortest Bridges,40,200,2020,Retreat,0,4520,6190,14710,2020
2059,true,true,Waves,05 Shortest Bridges,40,166,2220,Retreat,100,4570,6650,15850,2220
2064,true,true,Waves,05 Shortest Bridges,40,200,1940,Retreat,0,4540,6060,14050,1940
2065,true,true,Waves,05 Shortest Bridges,40,200,2040,Retreat,300,4540,6370,14970,2040
2067,true,true,Waves,05 Shortest Bridges,40,200,2100,Retreat,2200,4520,6250,15520,2100
2066,true,true,Waves,05 Shortest Bridges,40,200,2040,Retreat,0,4530,6100,14980,2040
2068,true,true,Waves,05 Shortest Bridges,40,200,2040,Retreat,600,4530,6050,15050,2040
2071,true,true,Waves,05 Shortest Bridges,40,233,2060,Retreat,1200,4550,6130,15330,2060
2069,true,true,Waves,05 Shortest Bridges,40,200,2020,Retreat,0,4540,5960,14760,2020
2070,true,true,Waves,05 Shortest Bridges,40,200,2040,Retreat,1200,4520,6320,14970,2040
2072,true,true,Waves,05 Shortest Bridges,40,233,2180,Retreat,200,4510,6370,16140,2180
2074,true,true,Waves,05 Shortest Bridges,40,233,2140,Retreat,2500,4530,6680,16180,2140
2073,true,true,Waves,05 Shortest Bridges,40,233,2120,Retreat,900,4530,6680,15980,2120
2075,true,true,Waves,05 Shortest Bridges,40,233,2200,Retreat,0,4550,6350,16350,2200
2076,true,true,Waves,05 Shortest Bridges,40,233,2060,Retreat,2100,4510,6530,15410,2060
2077,true,true,Waves,05 Shortest Bridges,40,233,2120,Retreat,3000,4550,6170,15920,2120
2081,true,true,Waves,05 Shortest Bridges,40,266,2080,Retreat,200,4540,6370,15870,2080
2078,true,true,Waves,05 Shortest Bridges,40,233,2140,Retreat,500,4520,6460,16060,2140
2080,true,true,Waves,05 Shortest Bridges,40,233,2060,Retreat,0,4530,6340,15450,2060
2082,true,true,Waves,05 Shortest Bridges,40,266,2060,Retreat,0,4550,6500,15780,2060
2079,true,true,Waves,05 Shortest Bridges,40,233,2080,Retreat,0,4510,6420,15630,2080
2083,true,true,Waves,05 Shortest Bridges,40,266,2000,Retreat,300,4540,6370,15190,2000
2089,true,true,Waves,05 Shortest Bridges,40,266,1086,Victory,4500,2040,4680,8390,1086
2084,true,true,Waves,05 Shortest Bridges,40,266,2000,Retreat,2700,4510,6280,15200,2000
2085,true,true,Waves,05 Shortest Bridges,40,266,2120,Retreat,3900,4520,6370,16020,2120
2086,true,true,Waves,05 Shortest Bridges,40,266,2140,Retreat,3400,4560,6600,16100,2140
2090,true,true,Waves,05 Shortest Bridges,40,266,2160,Retreat,0,4540,6370,16170,2160
2088,true,true,Waves,05 Shortest Bridges,40,266,2060,Retreat,0,4530,6570,15700,2060
2087,true,true,Waves,05 Shortest Bridges,40,266,2080,Retreat,0,4540,6430,16010,2080
2091,true,true,Waves,05 Shortest Bridges,40,300,2020,Retreat,600,4520,6280,15500,2020
2093,true,true,Waves,05 Shortest Bridges,40,300,1980,Retreat,1200,4560,6170,15370,1980
2092,true,true,Waves,05 Shortest Bridges,40,300,2000,Retreat,1100,4510,6490,15560,2000
2095,true,true,Waves,05 Shortest Bridges,40,300,1940,Retreat,0,4530,6320,14930,1940
2094,true,true,Waves,05 Shortest Bridges,40,300,2000,Retreat,400,4520,6360,15530,2000
2096,true,true,Waves,05 Shortest Bridges,40,300,2020,Retreat,1500,4510,6160,15460,2020
2098,true,true,Waves,05 Shortest Bridges,40,300,1940,Retreat,1300,4540,6250,15050,1940
2097,true,true,Waves,05 Shortest Bridges,40,300,1840,Retreat,0,4510,5940,14200,1840
2100,true,true,Waves,05 Shortest Bridges,40,300,2020,Retreat,0,4530,6180,15510,2020
2099,true,true,Waves,05 Shortest Bridges,40,300,2060,Retreat,3800,4550,6550,15790,2060
2108,true,true,Waves,05 Shortest Bridges,50,100,1214,Victory,4600,1720,4390,7190,1214
2105,true,true,Waves,05 Shortest Bridges,50,100,1638,Victory,4600,2460,4950,9660,1638
2101,true,true,Waves,05 Shortest Bridges,50,100,2800,Retreat,2800,4520,6470,16600,2800
2102,true,true,Waves,05 Shortest Bridges,50,100,2860,Retreat,3200,4530,6580,16870,2860
2104,true,true,Waves,05 Shortest Bridges,50,100,2800,Retreat,3600,4550,6790,16750,2800
2103,true,true,Waves,05 Shortest Bridges,50,100,2840,Retreat,2700,4510,6560,16620,2840
2111,true,true,Waves,05 Shortest Bridges,50,133,2680,Retreat,0,4550,6480,17370,2680
2109,true,true,Waves,05 Shortest Bridges,50,100,2820,Retreat,3800,4520,6460,16690,2820
2106,true,true,Waves,05 Shortest Bridges,50,100,2800,Retreat,3500,4520,6590,16620,2800
2110,true,true,Waves,05 Shortest Bridges,50,100,2820,Retreat,2300,4510,6280,16620,2820
2116,true,true,Waves,05 Shortest Bridges,50,133,1060,Victory,4700,1850,4620,6910,1060
2107,true,true,Waves,05 Shortest Bridges,50,100,2800,Retreat,2400,4530,6390,16680,2800
2114,true,true,Waves,05 Shortest Bridges,50,133,2380,Retreat,0,4540,6240,15080,2380
2113,true,true,Waves,05 Shortest Bridges,50,133,2560,Retreat,2700,4540,6230,16220,2560
2123,true,true,Waves,05 Shortest Bridges,50,166,800,Victory,4600,1260,4190,5690,800
2112,true,true,Waves,05 Shortest Bridges,50,133,2620,Retreat,3300,4550,6720,16790,2620
2118,true,true,Waves,05 Shortest Bridges,50,133,1622,Victory,4700,2740,5170,10290,1622
2115,true,true,Waves,05 Shortest Bridges,50,133,2500,Retreat,2100,4530,6280,16180,2500
2117,true,true,Waves,05 Shortest Bridges,50,133,2680,Retreat,100,4540,6420,17250,2680
2122,true,true,Waves,05 Shortest Bridges,50,166,1867,Victory,4500,3290,5920,12680,1867
2119,true,true,Waves,05 Shortest Bridges,50,133,2700,Retreat,100,4540,6590,17460,2700
2120,true,true,Waves,05 Shortest Bridges,50,133,2640,Retreat,4000,4530,6540,16920,2640
2129,true,true,Waves,05 Shortest Bridges,50,166,1244,Victory,4700,2050,4720,8650,1244
2121,true,true,Waves,05 Shortest Bridges,50,166,2500,Retreat,300,4540,6500,16890,2500
2135,true,true,Waves,05 Shortest Bridges,50,200,417,Victory,4500,560,3590,3230,417
2128,true,true,Waves,05 Shortest Bridges,50,166,1679,Victory,4500,2710,5490,11560,1679
2124,true,true,Waves,05 Shortest Bridges,50,166,2480,Retreat,3100,4530,6040,16670,2480
2131,true,true,Waves,05 Shortest Bridges,50,200,1157,Victory,4500,2000,4670,8280,1157
2125,true,true,Waves,05 Shortest Bridges,50,166,2320,Retreat,4000,4560,6390,15900,2320
2126,true,true,Waves,05 Shortest Bridges,50,166,2440,Retreat,1600,4510,6390,16440,2440
2127,true,true,Waves,05 Shortest Bridges,50,166,2560,Retreat,1800,4540,6420,17290,2560
2139,true,true,Waves,05 Shortest Bridges,50,200,899,Victory,4700,1460,4450,6550,899
2133,true,true,Waves,05 Shortest Bridges,50,200,2220,Retreat,2500,4550,6260,15620,2220
2130,true,true,Waves,05 Shortest Bridges,50,166,2380,Retreat,0,4520,6540,15910,2380
2132,true,true,Waves,05 Shortest Bridges,50,200,2440,Retreat,2500,4540,6620,17250,2440
2134,true,true,Waves,05 Shortest Bridges,50,200,2460,Retreat,900,4550,6380,17300,2460
2140,true,true,Waves,05 Shortest Bridges,50,200,1893,Victory,4600,3680,6010,13410,1893
2137,true,true,Waves,05 Shortest Bridges,50,200,2400,Retreat,700,4530,6130,16950,2400
2138,true,true,Waves,05 Shortest Bridges,50,200,2400,Retreat,3400,4530,6510,16840,2400
2136,true,true,Waves,05 Shortest Bridges,50,200,2520,Retreat,1400,4510,6760,17520,2520
