"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"IrpinModel.nlogo"
"Vary Site-Selection Artillery Active Waves"
"04/13/2025 01:33:44:038 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","459","0","624"
"[run number]","turn-on-artillery?","turn-on-stop-conditions?","spacing-mode","site-selection-mode","wave-pause","wave-duration","[step]","battle-outcome","total-infantry-crossed","total-infantry-casualties / 10","total-infantry-used","total-pontoons-used","ticks"
"1038","true","true","Waves","03 Shortest Bridges","30","266","2320","Retreat","700","4520","6490","18270","2320"
"1040","true","true","Waves","03 Shortest Bridges","30","266","2300","Retreat","1200","4540","6300","17990","2300"
"1041","true","true","Waves","03 Shortest Bridges","30","300","2240","Retreat","0","4530","6550","17830","2240"
"1042","true","true","Waves","03 Shortest Bridges","30","300","2300","Retreat","0","4510","6440","18210","2300"
"1043","true","true","Waves","03 Shortest Bridges","30","300","2320","Retreat","0","4520","6230","18140","2320"
"1044","true","true","Waves","03 Shortest Bridges","30","300","2340","Retreat","0","4540","6240","18370","2340"
"1046","true","true","Waves","03 Shortest Bridges","30","300","2420","Retreat","0","4530","6480","19180","2420"
"1045","true","true","Waves","03 Shortest Bridges","30","300","2400","Retreat","0","4510","6330","19030","2400"
"1047","true","true","Waves","03 Shortest Bridges","30","300","2360","Retreat","0","4520","6240","18580","2360"
"1048","true","true","Waves","03 Shortest Bridges","30","300","2220","Retreat","0","4510","6180","17690","2220"
"1050","true","true","Waves","03 Shortest Bridges","30","300","2320","Retreat","0","4520","6340","18350","2320"
"1051","true","true","Waves","03 Shortest Bridges","40","100","2440","Retreat","500","4520","6360","15410","2440"
"1049","true","true","Waves","03 Shortest Bridges","30","300","2440","Retreat","0","4530","6450","19220","2440"
"1052","true","true","Waves","03 Shortest Bridges","40","100","2560","Retreat","0","4540","6490","16100","2560"
"1053","true","true","Waves","03 Shortest Bridges","40","100","2440","Retreat","900","4520","6420","15570","2440"
"1054","true","true","Waves","03 Shortest Bridges","40","100","2460","Retreat","0","4550","6370","15670","2460"
"1055","true","true","Waves","03 Shortest Bridges","40","100","2380","Retreat","0","4510","6310","14890","2380"
"1057","true","true","Waves","03 Shortest Bridges","40","100","2440","Retreat","0","4540","6450","15420","2440"
"1056","true","true","Waves","03 Shortest Bridges","40","100","2480","Retreat","0","4530","6260","15880","2480"
"1058","true","true","Waves","03 Shortest Bridges","40","100","2540","Retreat","0","4530","6320","16090","2540"
"1060","true","true","Waves","03 Shortest Bridges","40","100","2520","Retreat","0","4530","6400","15680","2520"
"1061","true","true","Waves","03 Shortest Bridges","40","133","2900","Retreat","0","4520","6570","19740","2900"
"1059","true","true","Waves","03 Shortest Bridges","40","100","2540","Retreat","0","4510","6320","15990","2540"
"1062","true","true","Waves","03 Shortest Bridges","40","133","2700","Retreat","0","4540","6410","18420","2700"
"1064","true","true","Waves","03 Shortest Bridges","40","133","2960","Retreat","2700","4520","6440","19930","2960"
"1065","true","true","Waves","03 Shortest Bridges","40","133","2860","Retreat","0","4530","6440","19460","2860"
"1063","true","true","Waves","03 Shortest Bridges","40","133","2960","Retreat","0","4530","6370","19790","2960"
"1066","true","true","Waves","03 Shortest Bridges","40","133","2860","Retreat","500","4540","6470","19310","2860"
"1072","true","true","Waves","03 Shortest Bridges","40","166","2620","Retreat","2200","4530","6610","18550","2620"
"1068","true","true","Waves","03 Shortest Bridges","40","133","2920","Retreat","800","4550","6390","19760","2920"
"1067","true","true","Waves","03 Shortest Bridges","40","133","2940","Retreat","2200","4530","6620","19670","2940"
"1071","true","true","Waves","03 Shortest Bridges","40","166","2880","Retreat","0","4510","6240","20320","2880"
"1070","true","true","Waves","03 Shortest Bridges","40","133","2760","Retreat","0","4510","6290","18510","2760"
"1069","true","true","Waves","03 Shortest Bridges","40","133","2860","Retreat","800","4520","6640","19390","2860"
"1073","true","true","Waves","03 Shortest Bridges","40","166","2840","Retreat","0","4550","6420","20240","2840"
"1074","true","true","Waves","03 Shortest Bridges","40","166","2760","Retreat","0","4510","6480","19670","2760"
"1076","true","true","Waves","03 Shortest Bridges","40","166","2700","Retreat","0","4540","6460","18960","2700"
"1079","true","true","Waves","03 Shortest Bridges","40","166","2740","Retreat","0","4530","6480","19370","2740"
"1075","true","true","Waves","03 Shortest Bridges","40","166","2820","Retreat","0","4520","6330","20020","2820"
"1077","true","true","Waves","03 Shortest Bridges","40","166","2740","Retreat","0","4520","6510","19200","2740"
"1082","true","true","Waves","03 Shortest Bridges","40","200","2360","Retreat","0","4520","6380","17240","2360"
"1084","true","true","Waves","03 Shortest Bridges","40","200","2260","Retreat","0","4530","6390","16440","2260"
"1078","true","true","Waves","03 Shortest Bridges","40","166","2720","Retreat","0","4510","6410","19070","2720"
"1083","true","true","Waves","03 Shortest Bridges","40","200","2460","Retreat","0","4520","6300","17900","2460"
"1081","true","true","Waves","03 Shortest Bridges","40","200","2540","Retreat","0","4520","6410","18580","2540"
"1080","true","true","Waves","03 Shortest Bridges","40","166","2840","Retreat","2100","4520","6430","20060","2840"
"1085","true","true","Waves","03 Shortest Bridges","40","200","2380","Retreat","0","4540","6280","17260","2380"
"1086","true","true","Waves","03 Shortest Bridges","40","200","2280","Retreat","0","4510","6350","16680","2280"
"1088","true","true","Waves","03 Shortest Bridges","40","200","2380","Retreat","0","4540","6280","17260","2380"
"1089","true","true","Waves","03 Shortest Bridges","40","200","2340","Retreat","0","4550","6360","17120","2340"
"1087","true","true","Waves","03 Shortest Bridges","40","200","2440","Retreat","0","4520","6300","17780","2440"
"1090","true","true","Waves","03 Shortest Bridges","40","200","2360","Retreat","0","4540","6390","17330","2360"
"1091","true","true","Waves","03 Shortest Bridges","40","233","2740","Retreat","0","4550","6420","20350","2740"
"1095","true","true","Waves","03 Shortest Bridges","40","233","2077","Victory","4500","3340","5770","15590","2077"
"1092","true","true","Waves","03 Shortest Bridges","40","233","2600","Retreat","0","4520","6340","19410","2600"
"1096","true","true","Waves","03 Shortest Bridges","40","233","2580","Retreat","3300","4550","6340","19280","2580"
"1093","true","true","Waves","03 Shortest Bridges","40","233","2640","Retreat","0","4510","6430","19710","2640"
"1094","true","true","Waves","03 Shortest Bridges","40","233","2800","Retreat","0","4510","6540","20800","2800"
"1097","true","true","Waves","03 Shortest Bridges","40","233","2640","Retreat","0","4520","6440","19760","2640"
"1099","true","true","Waves","03 Shortest Bridges","40","233","2480","Retreat","1500","4520","6610","18340","2480"
"1098","true","true","Waves","03 Shortest Bridges","40","233","2620","Retreat","1100","4550","6530","19590","2620"
"1100","true","true","Waves","03 Shortest Bridges","40","233","2680","Retreat","0","4530","6360","20000","2680"
"1103","true","true","Waves","03 Shortest Bridges","40","266","2640","Retreat","1100","4510","6500","20210","2640"
"1101","true","true","Waves","03 Shortest Bridges","40","266","2720","Retreat","300","4530","6500","20620","2720"
"1102","true","true","Waves","03 Shortest Bridges","40","266","2580","Retreat","0","4510","6470","19400","2580"
"1104","true","true","Waves","03 Shortest Bridges","40","266","2560","Retreat","2400","4520","6580","19400","2560"
"1105","true","true","Waves","03 Shortest Bridges","40","266","2540","Retreat","100","4540","6520","19160","2540"
"1107","true","true","Waves","03 Shortest Bridges","40","266","2560","Retreat","0","4540","6260","19400","2560"
"1106","true","true","Waves","03 Shortest Bridges","40","266","2720","Retreat","1200","4530","6660","20640","2720"
"1110","true","true","Waves","03 Shortest Bridges","40","266","2620","Retreat","400","4510","6400","19790","2620"
"1108","true","true","Waves","03 Shortest Bridges","40","266","2640","Retreat","0","4540","6430","20050","2640"
"1109","true","true","Waves","03 Shortest Bridges","40","266","2480","Retreat","1200","4510","6290","18610","2480"
"1111","true","true","Waves","03 Shortest Bridges","40","300","2320","Retreat","0","4540","6390","17900","2320"
"1113","true","true","Waves","03 Shortest Bridges","40","300","2280","Retreat","0","4540","6290","17650","2280"
"1112","true","true","Waves","03 Shortest Bridges","40","300","2360","Retreat","0","4550","6380","18230","2360"
"1114","true","true","Waves","03 Shortest Bridges","40","300","2380","Retreat","1200","4520","6300","18100","2380"
"1115","true","true","Waves","03 Shortest Bridges","40","300","2300","Retreat","0","4540","6230","17870","2300"
"1116","true","true","Waves","03 Shortest Bridges","40","300","2360","Retreat","0","4530","6210","18230","2360"
"1117","true","true","Waves","03 Shortest Bridges","40","300","2300","Retreat","0","4540","6320","17860","2300"
"1120","true","true","Waves","03 Shortest Bridges","40","300","2360","Retreat","1200","4520","6320","18170","2360"
"1119","true","true","Waves","03 Shortest Bridges","40","300","2260","Retreat","0","4520","6200","17480","2260"
"1118","true","true","Waves","03 Shortest Bridges","40","300","2320","Retreat","400","4550","6440","18040","2320"
"1122","true","true","Waves","03 Shortest Bridges","50","100","3420","Retreat","400","4550","6480","20170","3420"
"1121","true","true","Waves","03 Shortest Bridges","50","100","3740","Retreat","0","4530","6320","21940","3740"
"1123","true","true","Waves","03 Shortest Bridges","50","100","3580","Retreat","1600","4510","6400","21000","3580"
"1124","true","true","Waves","03 Shortest Bridges","50","100","3640","Retreat","1300","4510","6530","21290","3640"
"1130","true","true","Waves","03 Shortest Bridges","50","100","3660","Retreat","100","4510","6330","21670","3660"
"1125","true","true","Waves","03 Shortest Bridges","50","100","3720","Retreat","1700","4530","6630","21870","3720"
"1126","true","true","Waves","03 Shortest Bridges","50","100","3540","Retreat","2000","4530","6860","20990","3540"
"1129","true","true","Waves","03 Shortest Bridges","50","100","3440","Retreat","900","4510","6530","20170","3440"
"1128","true","true","Waves","03 Shortest Bridges","50","100","3560","Retreat","300","4530","6640","21030","3560"
"1127","true","true","Waves","03 Shortest Bridges","50","100","3440","Retreat","400","4530","6390","20190","3440"
"1131","true","true","Waves","03 Shortest Bridges","50","133","3560","Retreat","1800","4510","6620","22770","3560"
"1132","true","true","Waves","03 Shortest Bridges","50","133","3620","Retreat","1200","4520","6540","23180","3620"
"1134","true","true","Waves","03 Shortest Bridges","50","133","3380","Retreat","3700","4510","6880","21700","3380"
"1133","true","true","Waves","03 Shortest Bridges","50","133","3400","Retreat","2400","4540","6510","21810","3400"
"1136","true","true","Waves","03 Shortest Bridges","50","133","3580","Retreat","100","4520","6440","22970","3580"
"1135","true","true","Waves","03 Shortest Bridges","50","133","3260","Retreat","200","4540","6200","20960","3260"
"1137","true","true","Waves","03 Shortest Bridges","50","133","3580","Retreat","0","4520","6450","22940","3580"
"1138","true","true","Waves","03 Shortest Bridges","50","133","3440","Retreat","0","4520","6590","21970","3440"
"1143","true","true","Waves","03 Shortest Bridges","50","166","2940","Retreat","3400","4550","6640","19940","2940"
"1139","true","true","Waves","03 Shortest Bridges","50","133","3600","Retreat","900","4540","6410","23080","3600"
"1141","true","true","Waves","03 Shortest Bridges","50","166","3120","Retreat","700","4540","6650","21060","3120"
"1140","true","true","Waves","03 Shortest Bridges","50","133","3520","Retreat","0","4530","6330","22420","3520"
"1142","true","true","Waves","03 Shortest Bridges","50","166","3240","Retreat","2700","4520","6340","21630","3240"
"1144","true","true","Waves","03 Shortest Bridges","50","166","3140","Retreat","1500","4510","6810","21260","3140"
"1147","true","true","Waves","03 Shortest Bridges","50","166","2954","Victory","4700","4340","6760","19930","2954"
"1149","true","true","Waves","03 Shortest Bridges","50","166","3100","Retreat","700","4550","6410","20860","3100"
"1145","true","true","Waves","03 Shortest Bridges","50","166","3220","Retreat","0","4520","6490","21660","3220"
"1146","true","true","Waves","03 Shortest Bridges","50","166","3200","Retreat","900","4520","6430","21660","3200"
"1148","true","true","Waves","03 Shortest Bridges","50","166","3100","Retreat","500","4510","6440","20950","3100"
"1150","true","true","Waves","03 Shortest Bridges","50","166","3120","Retreat","1800","4550","6500","21120","3120"
"1151","true","true","Waves","03 Shortest Bridges","50","200","3120","Retreat","900","4520","6390","21840","3120"
"1153","true","true","Waves","03 Shortest Bridges","50","200","2920","Retreat","0","4520","6350","20540","2920"
"1152","true","true","Waves","03 Shortest Bridges","50","200","3140","Retreat","0","4530","6390","22070","3140"
"1154","true","true","Waves","03 Shortest Bridges","50","200","2880","Retreat","3000","4550","6620","20250","2880"
